GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,NEGATIVE,NEG_NEW,DEATHS,DTH_NEW,TEST_NEW,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
55,State,WI,2020/08/04 19:00:00+00,56056,728,928845,17410,961,12,18138,4783,32189,19084,28922,27023,111,1958,5420,14136,9467,8016,7627,4936,2517,1389,590,446,515,0,0,0,8,10,32,70,160,248,250,183,564,1700,8278,34684,5485,5345,13470,35672,6914,10,28,209,682,16,16,115,825,21,4649,32954,18453,44,79,318,403,547,750,967,862,599,214,1230,3189,8471,5623,4802,4526,2623,1045,472,208,684,2152,5347,3441,2667,2351,1346,610,318,168,916,4,4,30,45,104,158,244,193,99,35,202136
55,State,WI,2020/08/06 19:00:00+00,57779,839,961851,16867,978,8,17706,4881,33440,19458,29842,27824,113,2007,5617,14535,9749,8300,7844,5091,2610,1426,600,454,524,0,0,0,8,10,32,70,166,252,253,187,584,1731,8403,35970,5584,5507,13763,36910,7106,10,30,210,696,17,15,118,838,22,4807,34231,18741,45,82,327,408,555,764,985,891,606,218,1275,3341,8748,5847,5014,4688,2747,1081,487,212,687,2194,5460,3494,2731,2392,1359,638,333,170,927,4,4,30,45,104,161,248,196,99,36,203785
55,State,WI,2020/08/08 19:00:00+00,59933,1165,986945,11997,996,6,13162,4980,34711,20242,30956,28868,109,2079,5876,15078,10049,8585,8178,5308,2703,1466,611,461,535,0,0,0,8,10,32,70,168,259,261,188,593,1774,8604,37534,5741,5687,14075,38430,7428,10,30,212,708,19,17,118,851,27,4957,35518,19458,47,84,341,415,568,777,994,915,618,221,1322,3503,9036,6020,5191,4885,2886,1141,512,215,710,2289,5701,3614,2826,2516,1428,647,336,175,937,4,4,30,45,105,163,250,198,101,37,205437
55,State,WI,2020/08/07 19:00:00+00,58768,989,974948,13097,990,12,14086,4930,33992,19846,30347,28310,111,2044,5713,14769,9893,8445,8000,5195,2657,1444,608,458,532,0,0,0,8,10,32,70,167,258,257,188,587,1747,8505,36704,5665,5560,13917,37603,7248,10,30,211,704,18,17,118,846,26,4883,34788,19097,47,84,333,411,560,768,993,905,609,220,1305,3407,8847,5924,5096,4777,2817,1106,499,214,692,2222,5589,3558,2789,2455,1385,646,336,174,931,4,4,30,45,104,162,248,197,100,37,206811
55,State,WI,2020/08/15 19:00:00+00,65056,829,1055119,10506,1038,13,11335,5275,37954,21827,33525,31418,113,2214,6412,16290,10876,9252,8981,5812,2976,1588,655,482,556,0,0,0,8,10,32,72,167,274,279,196,636,1855,8987,41261,6102,6215,14681,42066,8309,11,30,212,749,19,17,121,896,21,5366,38945,20745,48,89,356,439,598,814,1056,988,656,231,1420,3864,9786,6557,5627,5430,3187,1283,572,228,746,2459,6148,3880,3027,2737,1569,705,360,196,954,4,5,32,45,106,166,252,203,103,38,207484
55,State,WI,2020/08/19 19:00:00+00,67493,663,1084163,8766,1060,8,9429,5430,39453,22610,34740,32633,120,2300,6663,16838,11261,9606,9379,6042,3086,1648,670,492,568,0,0,0,8,12,32,75,168,278,289,198,663,1914,9167,43055,6253,6441,14989,43798,8706,12,30,216,765,20,17,123,915,22,5551,40536,21406,49,90,368,457,607,847,1086,1013,678,235,1484,4021,10132,6788,5851,5678,3339,1334,592,234,767,2552,6338,4016,3148,2854,1617,739,378,201,975,4,5,33,45,108,173,256,208,105,38,208868
55,State,WI,2020/08/22 19:00:00+00,70009,950,1110788,7750,1081,13,8700,5545,40883,23581,35928,33957,124,2390,6895,17487,11675,9958,9744,6263,3216,1697,684,502,579,0,0,0,8,12,33,76,172,282,299,199,690,1960,9399,44865,6451,6644,15353,45486,9170,13,30,219,782,21,16,125,936,20,5728,42095,22186,51,90,371,462,617,867,1112,1038,700,237,1540,4164,10468,7010,6033,5922,3484,1406,611,245,799,2641,6648,4203,3308,2955,1667,772,386,202,986,5,5,33,45,108,175,260,211,106,38,211993
55,State,WI,2020/08/21 19:00:00+00,69059,826,1103038,9744,1068,1,10570,5505,40377,23177,35491,33444,124,2355,6819,17222,11509,9819,9625,6179,3173,1678,680,496,572,0,0,0,8,12,33,75,169,280,293,198,680,1944,9274,44207,6392,6562,15220,44875,8964,13,30,217,771,20,17,123,923,22,5650,41558,21851,50,90,368,461,612,863,1104,1030,691,236,1519,4118,10353,6930,5968,5831,3432,1381,602,243,786,2611,6501,4118,3239,2931,1643,762,385,201,982,5,5,33,45,108,175,258,210,105,38,212846
55,State,WI,2020/09/01 19:00:00+00,76584,981,1183717,10863,1130,8,11844,5878,44957,25749,39165,37277,142,2591,7623,19174,12682,10809,10692,6932,3538,1827,716,517,613,0,0,0,8,12,33,80,184,291,317,205,775,2073,9754,49969,6931,7082,16184,50236,10164,13,31,224,819,27,16,132,975,23,6218,46484,23882,59,96,394,480,642,921,1180,1107,750,249,1671,4595,11459,7680,6592,6495,3939,1582,687,257,861,2932,7321,4522,3575,3276,1813,849,390,210,1026,6,5,34,47,110,180,275,219,112,38,215505
55,State,WI,2020/08/26 19:00:00+00,72260,768,1138581,9610,1100,6,10378,5651,42299,24310,37002,35130,128,2470,7106,18061,12025,10263,10086,6492,3329,1737,691,507,593,0,0,0,8,12,33,79,177,284,305,202,714,1995,9564,46601,6617,6769,15653,47122,9485,13,31,221,796,23,16,128,951,21,5891,43599,22770,54,93,378,469,622,888,1128,1063,716,240,1594,4306,10796,7247,6232,6127,3639,1469,639,250,822,2707,6887,4309,3409,3071,1725,797,382,201,996,6,5,33,46,109,176,263,213,107,38,216718
55,State,WI,2020/08/31 19:00:00+00,75603,266,1172854,3552,1122,0,3818,5817,44266,25520,38710,36756,137,2561,7498,18919,12526,10698,10554,6840,3491,1804,712,514,608,0,0,0,8,12,33,81,182,287,314,205,757,2062,9705,49115,6862,7102,16032,49487,10084,13,31,222,814,26,16,133,967,22,6132,45772,23699,57,96,387,476,637,912,1171,1095,740,246,1649,4504,11286,7568,6510,6410,3860,1553,671,255,855,2898,7246,4482,3551,3232,1809,843,393,211,1020,6,5,34,48,110,179,272,218,110,38,217597
55,State,WI,2020/08/29 19:00:00+00,74800,819,1164740,7933,1119,6,8752,5775,43859,25166,38309,36358,133,2544,7387,18728,12407,10595,10448,6743,3453,1789,706,513,606,0,0,0,8,12,33,80,181,286,314,205,745,2045,9673,48532,6805,7000,15957,48952,9891,13,31,222,812,25,16,131,966,22,6088,45257,23455,56,95,387,475,634,909,1159,1083,732,245,1640,4462,11183,7500,6458,6353,3811,1532,667,253,848,2830,7158,4432,3503,3186,1773,838,390,208,1017,6,5,34,48,110,178,270,218,110,38,218639
55,State,WI,2020/08/30 19:00:00+00,75337,537,1169302,4562,1122,3,5099,5804,44129,25404,38582,36620,135,2557,7466,18855,12484,10658,10519,6812,3480,1797,709,514,608,0,0,0,8,12,33,81,182,287,314,205,749,2061,9679,48915,6858,7075,16001,49314,10022,13,31,222,814,26,16,133,967,22,6114,45591,23632,57,96,387,474,635,911,1169,1093,736,246,1645,4492,11248,7544,6486,6395,3849,1547,668,255,855,2878,7220,4466,3537,3213,1794,840,393,208,1020,6,5,34,48,110,179,272,218,110,38,219047
55,State,WI,2020/08/28 19:00:00+00,73981,843,1156807,8313,1113,2,9156,5736,43363,24882,37885,35963,133,2525,7296,18529,12282,10465,10335,6656,3415,1774,704,511,602,0,0,0,8,12,33,79,179,286,311,205,735,2029,9652,47882,6749,6934,15875,48317,9789,13,31,222,807,24,16,129,962,22,6033,44705,23243,55,95,384,474,628,902,1151,1075,728,244,1627,4407,11065,7426,6379,6288,3748,1513,659,251,843,2794,7080,4382,3458,3145,1757,827,387,209,1010,6,5,34,48,110,178,266,217,108,38,222593
55,State,WI,2020/08/27 19:00:00+00,73138,878,1148494,9913,1111,11,10791,5684,42853,24601,37435,35576,127,2494,7202,18306,12167,10358,10209,6577,3371,1760,694,511,600,0,0,0,8,12,33,79,178,286,310,205,725,2014,9605,47226,6704,6864,15777,47700,9661,13,31,222,805,24,16,129,959,23,5954,44175,23009,53,93,379,471,624,893,1138,1067,725,241,1607,4350,10943,7351,6308,6213,3694,1489,648,250,834,2759,6984,4345,3426,3103,1745,815,387,203,1004,6,5,33,48,110,177,266,214,107,38,223715
55,State,WI,2020/09/04 19:00:00+00,79354,1498,1210203,10204,1153,7,11702,5998,46534,26822,40529,38679,146,2670,8028,19843,13073,11191,11074,7181,3682,1881,731,530,623,0,0,0,8,14,33,82,187,296,324,209,808,2111,9873,52060,7121,7381,16456,52273,10625,13,31,224,842,26,17,134,997,22,6410,48275,24669,58,99,401,493,654,936,1208,1131,766,252,1730,4798,11820,7895,6819,6746,4091,1668,708,259,882,3131,7622,4685,3718,3392,1882,883,407,220,1043,7,5,34,49,110,182,278,224,115,39,224795
55,State,WI,2020/09/03 19:00:00+00,77856,727,1199999,8451,1146,4,9178,5946,45743,26167,39809,37904,143,2625,7817,19447,12868,10996,10877,7043,3612,1849,722,525,621,0,0,0,8,13,33,82,187,293,322,208,788,2086,9816,50955,7002,7209,16296,51206,10354,13,31,224,834,27,17,132,990,24,6320,47413,24123,59,97,398,488,647,929,1197,1120,759,252,1697,4699,11628,7792,6710,6617,4016,1629,697,258,869,3021,7421,4588,3639,3331,1830,863,393,212,1036,7,5,34,47,110,181,277,222,114,39,225920
55,State,WI,2020/09/02 19:00:00+00,77129,545,1191548,7831,1142,12,8376,5916,45334,25879,39447,37541,141,2602,7706,19296,12768,10895,10772,6976,3564,1832,718,522,620,0,0,0,8,13,33,81,187,293,320,207,780,2077,9782,50402,6961,7127,16236,50665,10228,13,31,224,830,27,17,132,987,23,6273,46950,23906,59,96,397,486,646,924,1187,1116,754,251,1682,4642,11547,7741,6650,6552,3971,1602,690,257,861,2968,7352,4541,3599,3296,1818,846,388,210,1030,7,5,34,47,110,180,276,220,113,38,227043
55,State,WI,2020/09/05 19:00:00+00,80300,946,1217278,7075,1168,15,8021,6048,47157,27095,41020,39131,149,2689,8241,20115,13160,11288,11205,7248,3730,1890,734,534,634,0,0,0,8,15,33,82,191,300,328,211,815,2125,9906,52853,7185,7416,16548,53077,10675,13,31,226,852,26,20,134,1007,27,6489,48978,24833,58,98,405,498,661,943,1215,1147,771,252,1746,4889,12004,7975,6884,6847,4142,1693,714,263,885,3254,7706,4687,3743,3415,1891,890,405,219,1047,7,5,34,49,110,182,278,226,117,39,230166
55,State,WI,2020/09/06 19:00:00+00,81193,893,1221894,4616,1168,0,5509,6070,47574,27549,41491,39549,153,2715,8437,20363,13252,11383,11329,7313,3762,1903,736,534,634,0,0,0,8,15,33,82,191,300,328,211,823,2141,9924,53498,7279,7528,16613,53685,10895,13,31,226,852,26,20,134,1007,27,6547,49467,25179,58,100,409,498,662,945,1220,1151,774,253,1759,4945,12111,8025,6939,6922,4178,1710,721,264,898,3392,7843,4729,3782,3462,1915,901,408,219,1050,7,5,35,49,110,182,278,226,119,39,230866
55,State,WI,2020/09/15 19:00:00+00,91304,1348,1284525,10918,1220,10,12266,6406,53135,31763,46657,44491,156,2937,10854,23414,14296,12314,12439,8036,4173,2066,775,558,662,0,0,0,9,15,36,84,204,311,346,215,956,2309,10190,61446,8090,8313,17400,61598,12306,15,33,229,900,24,19,142,1056,22,7155,56115,28034,61,116,434,521,683,996,1282,1220,830,263,1945,5898,13680,8727,7572,7645,4653,1951,789,275,931,4840,9300,5048,4059,3798,2101,1002,447,237,1090,7,5,37,50,114,190,289,231,125,42,233039
55,State,WI,2020/09/13 19:00:00+00,89185,1582,1270458,6153,1210,1,7735,6332,51885,30968,45617,43413,155,2897,10363,22791,14062,12096,12227,7885,4077,2021,766,551,659,0,0,0,9,15,35,84,199,309,344,215,933,2277,10125,59717,7956,8177,17225,59933,12027,14,32,229,892,24,19,141,1046,23,7020,54644,27521,60,115,429,515,679,984,1269,1206,816,259,1910,5661,13328,8576,7420,7498,4559,1891,768,274,927,4587,9034,4971,3997,3745,2057,980,437,233,1080,7,5,36,50,113,190,285,231,123,40,233813
55,State,WI,2020/09/10 19:00:00+00,84881,1547,1245448,7275,1193,10,8822,6222,49658,29001,43367,41350,164,2794,9398,21396,13666,11679,11742,7586,3919,1949,752,544,649,0,0,0,9,15,34,83,195,305,338,214,875,2196,10026,56295,7690,7799,16896,56585,11400,14,32,228,875,25,19,140,1029,24,6787,51913,26181,59,107,417,508,672,971,1252,1182,798,256,1829,5291,12671,8311,7168,7195,4379,1810,734,270,906,4000,8308,4847,3839,3576,1955,927,417,226,1068,7,5,35,50,112,186,283,231,120,39,234710
55,State,WI,2020/09/09 19:00:00+00,83334,857,1238173,8014,1183,15,8871,6173,48928,28233,42572,40608,154,2757,8887,20946,13522,11576,11596,7500,3872,1931,747,541,642,0,0,0,8,15,34,83,192,303,335,213,862,2167,9997,55193,7456,7659,16774,55399,11161,14,31,228,865,24,21,137,1018,28,6716,51082,25536,59,104,414,507,668,963,1243,1173,786,256,1796,5168,12474,8215,7087,7104,4309,1781,729,265,902,3615,8058,4800,3821,3529,1948,918,416,226,1058,7,5,35,50,111,183,280,228,120,39,236948
55,State,WI,2020/09/12 19:00:00+00,87603,1353,1264305,10271,1209,12,11624,6309,51197,30097,44813,42637,153,2864,10008,22255,13916,11964,12058,7771,4019,1991,757,551,658,0,0,0,9,15,35,84,199,309,343,215,916,2249,10095,58513,7842,7988,17134,58757,11712,14,32,229,891,24,19,141,1045,23,6956,53902,26745,60,112,429,514,677,982,1266,1202,810,257,1886,5570,13130,8483,7336,7407,4495,1859,759,272,918,4326,8696,4919,3951,3669,2010,958,422,228,1078,7,5,35,50,113,190,285,231,123,39,239467
55,State,WI,2020/09/14 19:00:00+00,89956,771,1273607,3149,1210,0,3920,6350,52228,31378,45996,43803,157,2914,10598,23038,14135,12153,12285,7927,4094,2039,773,551,659,0,0,0,9,15,35,84,199,309,344,215,939,2289,10149,60241,8086,8252,17285,60470,12201,14,32,229,892,24,19,141,1046,23,7061,55096,27799,60,116,431,516,682,985,1273,1209,819,259,1919,5740,13445,8618,7446,7529,4584,1897,775,275,935,4742,9162,5001,4025,3771,2070,988,445,239,1083,7,5,36,50,114,190,285,231,124,41,240031
55,State,WI,2020/09/17 19:00:00+00,94746,2034,1304724,9411,1231,3,11445,6522,54949,33275,48375,46209,162,3018,11572,24364,14703,12670,12883,8292,4316,2133,795,560,670,1,0,0,9,15,36,84,204,314,351,218,1013,2369,10284,64185,8294,8601,17699,64275,12772,16,33,230,909,24,19,144,1065,22,7365,58211,29170,61,119,450,535,686,1011,1307,1240,846,267,1994,6237,14157,8954,7813,7892,4794,2018,811,279,963,5216,9757,5214,4171,3980,2191,1058,476,249,1105,7,5,38,50,114,191,291,238,126,45,243969
55,State,WI,2020/09/18 19:00:00+00,97279,2533,1315258,10534,1238,7,13067,6569,56049,34661,49599,47514,166,3095,12091,25098,15013,12943,13160,8495,4414,2166,804,562,675,1,0,0,9,16,37,84,204,317,353,218,1034,2422,10391,66165,8383,8884,17886,66144,13249,16,34,230,915,24,19,144,1072,22,7421,59081,30777,61,120,452,539,694,1013,1312,1256,851,271,2022,6425,14443,9106,7949,8043,4892,2058,831,280,1012,5546,10203,5368,4300,4104,2291,1100,484,253,1110,7,5,38,51,114,191,293,240,126,45,245211
55,State,WI,2020/09/19 19:00:00+00,99562,2283,1325447,10189,1241,3,12472,6619,57214,35729,50718,48673,171,3164,12552,25744,15277,13214,13447,8660,4494,2201,809,562,678,1,0,0,9,16,37,84,204,320,353,218,1068,2458,10448,67966,8524,9098,18043,67876,13643,16,34,230,918,24,19,144,1074,23,7497,59800,32265,63,121,452,543,697,1016,1326,1268,860,273,2073,6626,14743,9255,8099,8197,5001,2096,842,282,1028,5805,10549,5479,4418,4234,2333,1130,499,254,1112,7,5,38,51,114,191,293,241,127,45,245734
55,State,WI,2020/09/20 19:00:00+00,101227,1665,1332102,6655,1242,1,8320,6653,57884,36690,51581,49476,170,3210,12864,26234,15464,13395,13633,8804,4571,2236,816,563,678,1,0,0,9,16,37,84,204,320,353,219,1088,2482,10498,69229,8633,9297,18185,69076,13966,16,34,230,919,24,19,144,1075,23,7533,60165,33529,63,123,456,546,698,1018,1332,1276,866,275,2095,6740,14903,9345,8183,8286,5066,2131,852,283,1052,6001,10875,5573,4514,4329,2406,1164,518,258,1115,7,5,39,51,114,191,295,241,127,45,246861
55,State,WI,2020/09/21 19:00:00+00,102498,1271,1337627,5525,1244,2,6796,6692,58537,37269,52203,50120,175,3236,13064,26575,15653,13538,13785,8919,4632,2273,823,565,678,1,0,0,9,16,37,84,204,321,353,220,1097,2508,10536,70245,8723,9389,18301,70028,14169,16,34,230,921,24,19,144,1076,24,7566,60698,34234,65,125,459,549,700,1021,1339,1282,875,277,2107,6853,15056,9444,8255,8375,5132,2168,864,283,1064,6086,11060,5660,4583,4389,2448,1182,534,263,1117,7,5,40,51,114,191,295,242,127,45,247269
55,State,WI,2020/09/23 19:00:00+00,105932,1762,1360183,11691,1259,8,13453,6821,60596,38515,53961,51789,182,3361,13551,27377,16150,13955,14274,9261,4815,2346,842,569,689,1,0,0,9,17,37,85,209,322,360,220,1154,2554,10664,73043,8896,9621,18622,72697,14613,16,35,231,933,25,19,147,1088,24,7704,61944,36284,65,132,471,556,714,1033,1358,1314,895,283,2197,7148,15552,9743,8514,8663,5331,2271,893,284,1099,6271,11354,5851,4727,4578,2572,1230,558,275,998,5,6,38,47,102,170,250,222,118,40,247784
55,State,WI,2020/09/24 19:00:00+00,108324,2392,1371070,10887,1265,6,13279,6897,61842,39585,55162,52978,184,3455,13923,27931,16451,14254,14636,9503,4925,2400,846,571,693,1,0,0,9,17,38,85,210,323,363,220,1179,2602,10743,75021,9022,9757,18854,74558,14912,16,35,231,939,25,19,147,1094,24,7766,62739,37819,65,136,475,564,721,1045,1370,1327,909,285,2258,7316,15795,9909,8682,8871,5472,2335,915,289,1132,6471,11661,5978,4851,4720,2661,1263,576,272,1006,5,6,39,47,102,172,251,223,121,40,250558
55,State,WI,2020/09/27 19:00:00+00,115862,2217,1399218,5806,1281,0,8023,7095,65758,43009,59041,56627,194,3711,14908,29597,17562,15286,15807,10270,5285,2542,894,578,702,1,0,0,9,17,38,86,212,329,367,223,1284,2732,10996,81035,9365,10450,19506,80102,16254,16,36,232,951,26,20,150,1106,25,7984,64898,42980,68,136,481,578,733,1073,1412,1375,943,296,2414,7822,16568,10518,9251,9503,5905,2497,971,309,1229,6950,12548,6466,5302,5231,2953,1413,628,289,1156,7,6,41,53,116,195,300,254,136,48,251383
55,State,WI,2020/09/28 19:00:00+00,117588,1726,1405377,6159,1283,2,7885,7142,66622,43824,59938,57457,193,3764,15109,29951,17852,15510,16099,10448,5366,2578,911,579,703,1,0,0,9,17,38,86,213,329,368,223,1299,2774,11043,82404,9494,10574,19684,81394,16510,16,36,232,952,26,21,150,1107,26,8035,65370,44183,68,138,485,580,737,1078,1421,1384,953,298,2447,7918,16723,10672,9351,9663,6005,2540,984,319,1249,7053,12743,6600,5422,5358,3022,1442,641,294,1162,7,6,42,53,117,195,302,255,137,48,252722
55,State,WI,2020/09/30 19:00:00+00,122274,2319,1423247,9473,1327,27,11792,7300,69417,45557,62179,59895,200,3922,15608,30865,18609,16163,16891,10966,5612,2692,946,597,729,1,0,0,9,17,39,86,220,340,387,229,1381,2867,11328,86175,9703,10820,20124,85036,17114,17,36,235,992,25,22,150,1149,28,8200,66952,47122,68,143,490,587,750,1101,1461,1419,975,306,2564,8235,17258,11112,9727,10157,6328,2676,1030,330,1290,7230,13117,6910,5686,5633,3177,1517,687,310,1179,7,6,42,52,117,200,305,262,140,48,254371
55,State,WI,2020/09/29 19:00:00+00,119955,2367,1413774,8397,1300,17,10764,7209,67882,44864,61089,58670,196,3839,15363,30452,18244,15823,16490,10707,5489,2625,923,585,714,1,0,0,9,17,38,86,214,335,377,224,1346,2833,11155,84296,9625,10700,19939,83202,16814,17,36,232,965,26,24,150,1120,30,8114,66152,45689,68,139,488,581,742,1087,1435,1403,962,304,2498,8055,16988,10872,9505,9888,6152,2601,999,324,1273,7169,12976,6791,5576,5515,3120,1485,664,295,1171,7,6,42,53,117,196,304,258,140,48,255496
55,State,WI,2020/10/02 19:00:00+00,127906,2745,1445571,10850,1353,5,13595,7506,72622,47778,65121,62581,204,4094,16242,31927,19426,17009,17840,11621,5955,2816,976,609,743,1,0,0,10,17,41,88,224,345,398,230,1442,2990,11518,90663,9970,11323,20582,89211,18113,17,39,236,1014,25,22,153,1173,27,8377,68645,50884,69,147,504,601,766,1125,1499,1468,1013,314,2692,8628,17842,11584,10194,10706,6698,2860,1078,340,1333,7467,13581,7241,6049,6009,3424,1627,725,322,1196,7,6,42,53,117,203,307,271,142,48,257321
55,State,WI,2020/10/01 19:00:00+00,125161,2887,1434721,11474,1348,21,14361,7409,71059,46693,63695,61264,202,4020,15929,31404,19043,16595,17370,11317,5774,2746,963,606,741,1,0,0,9,17,41,87,223,344,397,230,1416,2930,11426,88442,9832,11115,20349,87171,17641,17,38,236,1010,25,22,152,1169,27,8290,67756,49115,69,146,496,596,758,1112,1481,1446,995,310,2632,8421,17567,11370,9965,10444,6511,2762,1050,337,1319,7362,13341,7077,5872,5814,3325,1566,701,316,1187,7,6,42,52,117,201,306,266,142,48,258698
55,State,WI,2020/10/03 19:00:00+00,130798,2892,1456763,11192,1372,19,14084,7588,74107,49103,66557,64030,211,4186,16527,32490,19881,17448,18336,11953,6103,2874,1000,617,754,1,0,0,10,17,41,91,228,346,402,237,1498,3058,11624,92896,10127,11595,20834,91284,18680,17,39,237,1030,26,23,155,1184,33,8469,69437,52892,71,148,509,610,770,1131,1515,1485,1030,319,2761,8790,18105,11823,10415,10968,6870,2926,1101,348,1354,7589,13876,7448,6263,6237,3568,1692,743,333,1202,7,6,43,53,118,205,309,271,142,48,261395
55,State,WI,2020/10/04 19:00:00+00,132663,1865,1465713,8950,1377,5,10815,7646,75070,49947,67479,64974,210,4257,16693,32817,20158,17723,18657,12191,6223,2930,1014,617,759,1,0,0,10,17,41,91,229,347,404,238,1542,3085,11702,94308,10226,11800,20963,92592,19108,17,39,237,1034,26,24,155,1187,35,8513,69884,54266,72,147,515,613,774,1134,1529,1497,1043,322,2798,8895,18259,11946,10571,11147,6993,2993,1118,350,1387,7651,14043,7599,6378,6376,3669,1733,769,342,1205,7,6,44,53,118,205,309,272,143,48,262870
55,State,WI,2020/10/08 19:00:00+00,141830,3132,1506828,13524,1424,9,16656,8061,80114,53655,72037,69572,221,4549,17519,34370,21602,19152,20175,13381,6820,3172,1090,635,788,1,0,0,10,17,41,94,236,362,416,248,1707,3241,12123,101778,10632,12349,21702,99568,20560,17,41,238,1073,26,29,155,1226,43,8845,72530,60455,72,152,525,630,800,1199,1600,1619,1117,347,3007,9393,19135,12709,11324,12009,7689,3265,1203,380,1470,7974,14710,8263,7028,6967,4092,1936,852,363,1253,8,5,46,53,121,212,316,288,155,49,263664
55,State,WI,2020/10/09 19:00:00+00,144818,2988,1518662,11834,1440,16,14822,8199,81728,54891,73504,71090,224,4644,17773,34931,22094,19602,20646,13753,7014,3254,1107,641,798,1,0,0,10,17,42,95,240,363,419,254,1744,3311,12304,104076,10787,12596,21977,101723,21118,17,41,239,1091,25,27,156,1243,41,8924,73419,62475,72,154,529,638,812,1219,1633,1652,1137,353,3067,9541,19405,12954,11577,12274,7901,3367,1253,389,1505,8078,14997,8502,7213,7153,4219,1995,864,365,1261,8,5,46,53,122,214,321,288,155,49,264072
55,State,WI,2020/10/07 19:00:00+00,138698,2319,1493304,11188,1415,16,13507,7951,78510,52237,70443,68041,214,4454,17221,33815,21087,18639,19700,12984,6626,3106,1066,634,780,1,0,0,10,17,42,94,234,357,414,247,1654,3196,11999,99214,10466,12169,21448,97157,20093,17,41,237,1064,26,30,155,1215,45,8747,71692,58259,72,151,526,624,793,1181,1584,1585,1096,339,2949,9251,18861,12446,11067,11763,7440,3180,1180,373,1433,7819,14428,8017,6779,6756,3960,1861,830,354,1233,8,5,47,53,119,210,311,281,151,48,264858
55,State,WI,2020/10/05 19:00:00+00,134359,1696,1472577,6864,1381,4,8560,7702,75869,50788,68262,65886,211,4317,16842,33080,20421,17972,18954,12423,6336,2984,1030,619,761,1,0,0,10,17,41,91,229,348,407,238,1574,3108,11774,95699,10290,11914,21073,93864,19422,17,39,237,1037,26,25,155,1190,36,8553,70241,55565,72,147,517,616,775,1146,1538,1510,1056,325,2840,8996,18378,12055,10678,11294,7105,3033,1136,354,1405,7699,14185,7750,6519,6514,3780,1793,792,351,1212,7,6,44,53,118,207,309,275,145,48,266415
55,State,WI,2020/10/06 19:00:00+00,136379,2020,1482116,9539,1399,18,11559,7810,77098,51471,69298,66867,214,4377,17014,33437,20737,18287,19289,12681,6480,3031,1046,630,768,1,0,0,10,17,42,92,231,353,411,243,1608,3173,11873,97359,10391,11975,21246,95437,19696,17,40,237,1051,26,28,155,1202,42,8634,70979,56766,72,147,522,621,780,1167,1558,1538,1074,331,2877,9131,18627,12233,10846,11508,7254,3105,1151,366,1428,7736,14288,7883,6661,6614,3869,1837,806,349,1225,8,6,46,53,118,208,310,278,150,48,267210
